,Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
55463,181583b51838e56c53baa26098e7f5b030cb5e6d9b0336f81e05113a12ba2bf4,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.169247,51.488898999999996,On or near Britten Street,E01002914,Kensington and Chelsea 019E,Violence and sexual offences,Unable to prosecute suspect,
55464,b56150c7d47dd1e434ff243a6f3412a7f7ef8a352c2b1f1615a6fd7f36c326e7,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.167096,51.489001,On or near Burnsall Street,E01002914,Kensington and Chelsea 019E,Violence and sexual offences,Under investigation,
55465,400a48d6e8115c7cf343247e0616508fd46bb39601751e558a23f7b978ed8f0e,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.168932,51.487402,On or near A3217,E01002914,Kensington and Chelsea 019E,Violence and sexual offences,Unable to prosecute suspect,
55466,cbff5464659530ae1692d43904be200f57d3faa393564857dd78aa57f794fdc8,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.167245,51.488535,On or near Supermarket,E01002914,Kensington and Chelsea 019E,Violence and sexual offences,Unable to prosecute suspect,
55467,114448ab9e55415e748af6bf2be8451f6075c9b21fb9c1e804efe4b17d480565,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.171086,51.491176,On or near Bury Walk,E01002914,Kensington and Chelsea 019E,Violence and sexual offences,Local resolution,
55468,53878489af2953b6467b83d6ab776217c252fe263694a0cf67103ec039ce6c28,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.168932,51.487402,On or near A3217,E01002914,Kensington and Chelsea 019E,Violence and sexual offences,Under investigation,
55469,a42e38b7e88aae8fffdec7b66a8efcd51af83c7f5eeeee879ec4e0944e759e72,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.166211,51.489535,On or near Jubilee Place,E01002914,Kensington and Chelsea 019E,Violence and sexual offences,Unable to prosecute suspect,
55482,ccb33bbf2e6fbf346c4aaf294b224ee47379a7b479b41206539002fa6681f9f1,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.184946,51.484584000000005,On or near Redcliffe Place,E01002896,Kensington and Chelsea 020C,Violence and sexual offences,Investigation complete; no suspect identified,
55483,c8ab54efc988f12028ba01505cf46ea307b6033c0a1dbefdb3a0fc3b8518c905,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.182738,51.485045,On or near Hollywood Road,E01002896,Kensington and Chelsea 020C,Violence and sexual offences,Unable to prosecute suspect,
55484,5a74c4308d6a467391ff06e0d3f29f87db6d130af25232bd9be887a1063d6620,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.182738,51.485045,On or near Hollywood Road,E01002896,Kensington and Chelsea 020C,Violence and sexual offences,Investigation complete; no suspect identified,
55485,470380437b09517628c7ac235a7183181df2bc03d10e8db39382ed5fbd0a05c6,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.182738,51.485045,On or near Hollywood Road,E01002896,Kensington and Chelsea 020C,Violence and sexual offences,Under investigation,
55486,dc59817c18fd2314732d31dd5270fccd8508339d7648ccd91c940f7be2988d1f,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.182738,51.485045,On or near Hollywood Road,E01002896,Kensington and Chelsea 020C,Violence and sexual offences,Unable to prosecute suspect,
55487,45a83b3cb88af618d20aba8197a5e14aba9aca15ab8b57ac62cc6e6b7cee7fbe,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.182738,51.485045,On or near Hollywood Road,E01002896,Kensington and Chelsea 020C,Violence and sexual offences,Investigation complete; no suspect identified,
55488,9a11d0c4f8d588e1c97b5fa9e8bcdd6951e80fa710db67d06cda217046e2e51c,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.18704500000000002,51.486136,On or near Tregunter Road,E01002896,Kensington and Chelsea 020C,Violence and sexual offences,Under investigation,
55495,86307d8d4a38bdd29784afb725598da3012b5fa660ab00b09995d040b4f2bb32,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.187336,51.484953999999995,On or near Cathcart Road,E01002897,Kensington and Chelsea 020D,Violence and sexual offences,Unable to prosecute suspect,
55496,95269e4b44c2d957edc3ccc13c8749bff6dd0f601a9db8da56144f8ff0f9edbd,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.184387,51.484144,On or near Redcliffe Gardens,E01002897,Kensington and Chelsea 020D,Violence and sexual offences,Unable to prosecute suspect,
55522,9ba16eacdf93ee4bd8a5688d957c48c5f47bba7fc288e2943106806d57bba447,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.18145899999999998,51.484251,On or near Hospital,E01002912,Kensington and Chelsea 020E,Violence and sexual offences,Under investigation,
55523,4ecbee80f20c94513a23dd371349892cdf117b26008a36e3029cf85008ab8889,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.18145899999999998,51.484251,On or near Hospital,E01002912,Kensington and Chelsea 020E,Violence and sexual offences,Awaiting court outcome,
55524,71393c8522cbe564edfa61ff253a57a89e317f8f59e694c9835ab42796877b34,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.18145899999999998,51.484251,On or near Hospital,E01002912,Kensington and Chelsea 020E,Violence and sexual offences,Investigation complete; no suspect identified,
55525,0d8bfd947e3abdbe53db6ad066547ec77b82a7779e05b97d40304d99379e7ea9,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.18145899999999998,51.484251,On or near Hospital,E01002912,Kensington and Chelsea 020E,Violence and sexual offences,Investigation complete; no suspect identified,
55526,d2bd90e7bc076463563a318ea537c385e957a8d177adad204a18baf7969ac000,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.18145899999999998,51.484251,On or near Hospital,E01002912,Kensington and Chelsea 020E,Violence and sexual offences,Under investigation,
55527,fbf1e2ac1a8c6a105b41f3a4b681a52bab9eceb0e9d3fbfe0ce10d1ef3253a02,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.18145899999999998,51.484251,On or near Hospital,E01002912,Kensington and Chelsea 020E,Violence and sexual offences,Under investigation,
55528,8f529d38bef96fa8fc008eb95461b390e9c2de15550079e26b2b7a5321c97543,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.18145899999999998,51.484251,On or near Hospital,E01002912,Kensington and Chelsea 020E,Violence and sexual offences,Unable to prosecute suspect,
55529,5b8223cdf3210604c030d5b8a0cb2f96a1b1a89872c55e3b1f2b40b56f861547,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.18145899999999998,51.484251,On or near Hospital,E01002912,Kensington and Chelsea 020E,Violence and sexual offences,Unable to prosecute suspect,
55530,83c2ea9a16bcf4eb8bf0b66eab9bcbb00f07024a682bbebcfac648dcbb33893e,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.18145899999999998,51.484251,On or near Hospital,E01002912,Kensington and Chelsea 020E,Violence and sexual offences,Under investigation,
55531,7e5c4d27db17339dcc2be3124139ace3a4863e6545146a8a1b1df2b16a812207,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.18145899999999998,51.484251,On or near Hospital,E01002912,Kensington and Chelsea 020E,Violence and sexual offences,Unable to prosecute suspect,
55532,98985da44d6c90a7f82b1d538eeb065e3fc8c65268bdcdb2b8bf459f8164405f,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.18145899999999998,51.484251,On or near Hospital,E01002912,Kensington and Chelsea 020E,Violence and sexual offences,Investigation complete; no suspect identified,
55533,a16a4cf8540f1e2a1598c978dbe0ca90e559432a4439362fbf55968ce55ebf79,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.186001,51.482667,On or near Petrol Station,E01002912,Kensington and Chelsea 020E,Violence and sexual offences,Unable to prosecute suspect,
55555,a442eca43f67e05cdd593e576629761e778b75ee0027a6e7a2ba587abb6cc4d3,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.178137,51.487743,On or near Evelyn Gardens,E01035714,Kensington and Chelsea 020F,Violence and sexual offences,Unable to prosecute suspect,
55556,5aca475fd84a82621679af371db879a5cd900424be65abefadc75a24e14f7686,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.18199500000000002,51.488163,On or near Priory Walk,E01035714,Kensington and Chelsea 020F,Violence and sexual offences,Investigation complete; no suspect identified,
55557,4de5b757a34ba0969e9cda2c774ee39627fefb71d39c71e5b4ff2f7fd8b35c5a,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.18047,51.486304,On or near Gilston Road,E01035714,Kensington and Chelsea 020F,Violence and sexual offences,Unable to prosecute suspect,
55558,f833572c4f7aedd0aa258310e022220dc40e5531c7f8d5e9c47680700b4c3f50,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.184053,51.486036,On or near Hollywood Mews,E01035714,Kensington and Chelsea 020F,Violence and sexual offences,Awaiting court outcome,
55559,313db51d3ae278258e77e18fe9f3417794c9865422ee01b738211f5e35cba590,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.184859,51.486416999999996,On or near Cathcart Road,E01035714,Kensington and Chelsea 020F,Violence and sexual offences,Under investigation,
55560,86bf2d3f2856cd78d85e0b8f2adba67b0b0d9aae5b4844ba239c15fa9fda0027,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.178714,51.487356,On or near Fulham Road,E01035714,Kensington and Chelsea 020F,Violence and sexual offences,Unable to prosecute suspect,
55561,22b6dade781bd8c99b7f855491ec91e04063a1488ad178c8ebbef3525cf92fdc,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.184859,51.486416999999996,On or near Cathcart Road,E01035714,Kensington and Chelsea 020F,Violence and sexual offences,Under investigation,
55585,6c9362af46f63f9c861110576438cc0adc1bd8f3cd2495cae443cd6ba966a915,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.178239,51.481576000000004,On or near Blantyre Street,E01002840,Kensington and Chelsea 021A,Violence and sexual offences,Investigation complete; no suspect identified,
55586,0bc046eeef12299acf7323d27bcb209979c04f79a8f47b68af94bb41921fe82d,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.17616199999999999,51.482739,On or near Milman'S Street,E01002840,Kensington and Chelsea 021A,Violence and sexual offences,Investigation complete; no suspect identified,
55587,4f1cad667fd95b1a82a7e942c0656bac7884e71065eb8eb794061dc3dd23fb72,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.176796,51.481634,On or near Apollo Place,E01002840,Kensington and Chelsea 021A,Violence and sexual offences,Awaiting court outcome,
55588,fb4914bdf9e663588416fd0f760a49072421da5d558c0f2ddd6231b5072b33cc,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.178239,51.481576000000004,On or near Blantyre Street,E01002840,Kensington and Chelsea 021A,Violence and sexual offences,Under investigation,
55589,0df5f464fdc79ef1253f0a9838565d48e57ba2236dfb1ab6a92a1f2f89d3a6d6,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.17586500000000002,51.482591,On or near Moravian Place,E01002840,Kensington and Chelsea 021A,Violence and sexual offences,Unable to prosecute suspect,
55590,f696d9c7ebf5fea83dec747a2047a663f35503fdf955791e96ca53be00cabd1c,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.177824,51.482585,On or near Ann Lane,E01002840,Kensington and Chelsea 021A,Violence and sexual offences,Under investigation,
55591,fb4b7cdf98e1387c4358d1ac605fb3d7320a473249f1f3c0099879de8f76ab03,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.179836,51.481609000000006,On or near Theatre/Concert Hall,E01002840,Kensington and Chelsea 021A,Violence and sexual offences,Under investigation,
55592,a1ffd2e449c63326db17ce8aa3f30c30e248ba92aed9f86afdee9b7116b2348d,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.179836,51.481609000000006,On or near Theatre/Concert Hall,E01002840,Kensington and Chelsea 021A,Violence and sexual offences,Unable to prosecute suspect,
55603,bbabe6d91e31698b8357d45b0993b3a04e1128e7599cadd7501f843bfe3bf7d6,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.182384,51.479113,On or near Burnaby Street,E01002841,Kensington and Chelsea 021B,Violence and sexual offences,Unable to prosecute suspect,
55604,2a23bbe30552239555b6a302f94229638df63e943d6e1a964e0a02891af79cb5,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.179706,51.48016,On or near Cremorne Road,E01002841,Kensington and Chelsea 021B,Violence and sexual offences,Under investigation,
55605,dc683f1b6d3bfc8bc3813d7451a857577bc7e4fe4199356b0e384fdebf0b53ba,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.18165499999999998,51.478229999999996,On or near Lots Road,E01002841,Kensington and Chelsea 021B,Violence and sexual offences,Local resolution,
55606,46dfeeddd217ea3fce946e115956f2dcf4977b4477e70a2a8f29feb1a6f711ed,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.180251,51.479512,On or near Stadium Street,E01002841,Kensington and Chelsea 021B,Violence and sexual offences,Unable to prosecute suspect,
55607,79786b828f25596b712600cceaffd808223fe20d0db81ae91cb9fe8df3f236e4,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.18301099999999998,51.478907,On or near Upcerne Road,E01002841,Kensington and Chelsea 021B,Violence and sexual offences,Under investigation,
55608,abcaa771587236007c6900bb956df78721fbd538c2aa1366a3cbbf4ef5d2ba6a,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.180251,51.479512,On or near Stadium Street,E01002841,Kensington and Chelsea 021B,Violence and sexual offences,Unable to prosecute suspect,
55609,b10fbdf03c87163babc2efe003a734588af11e923e4d219f4adcefde58433a0c,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.182168,51.479828999999995,On or near Damer Terrace,E01002841,Kensington and Chelsea 021B,Violence and sexual offences,Under investigation,
55610,2c3c63cbf560175b9219ce102986d685e06dd3102b55eedf4a1492a2d2d2eaad,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.18165499999999998,51.478229999999996,On or near Lots Road,E01002841,Kensington and Chelsea 021B,Violence and sexual offences,Under investigation,
55626,0a58821ea2807dee98189bb17c0fabdfca987865a78e86b90dffa1cb1ff8f753,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.18246099999999998,51.480427,On or near Petrol Station,E01002843,Kensington and Chelsea 021D,Violence and sexual offences,Awaiting court outcome,
55627,60df70308cd3aae0c5b9a5b065ba70e5394302db29441a3633e6b9d0c1db7264,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.181046,51.481609999999996,On or near Supermarket,E01002843,Kensington and Chelsea 021D,Violence and sexual offences,Under investigation,
55638,2d3ddbd28143a027e36f88d63a7fda058d0658d5da5214c2b496accb26b05a99,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.183354,51.482231,On or near Edith Terrace,E01002913,Kensington and Chelsea 021E,Violence and sexual offences,Unable to prosecute suspect,
55639,1590dd278f38a29a1e2209b19e52ca6eb25825e2cbe1ed88c8bc507af2a5f44f,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.181811,51.481919,On or near Edith Grove,E01002913,Kensington and Chelsea 021E,Violence and sexual offences,Unable to prosecute suspect,
55640,10dbe2c62b4b2c6edc9af4017fd2f9c037fbda8ed08f7d530e4aac176633bad8,2024-05,Metropolitan Police Service,Metropolitan Police Service,-0.183604,51.482468,On or near Fernshaw Road,E01002913,Kensington and Chelsea 021E,Violence and sexual offences,Unable to prosecute suspect,
49840,606b1fe285c8d2645e26f23e1ffeb2a9dbf27fae11bc88b487e94c5432e108f6,2024-01,Metropolitan Police Service,Metropolitan Police Service,-0.21174,51.525687,On or near Middle Row,E01002852,Kensington and Chelsea 001A,Violence and sexual offences,Investigation complete; no suspect identified,
49841,68c8fb45996ac260182360b5f094b6f0d220d3559931482f71d614c55574661d,2024-01,Metropolitan Police Service,Metropolitan Police Service,-0.209965,51.52646,On or near Alderson Street,E01002852,Kensington and Chelsea 001A,Violence and sexual offences,Unable to prosecute suspect,
